Gas,"NFR/CRF Group",Source,Activity,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",3D13,"Poultry - Laying Hens - Direct",Grazing,kilotonne,1.52659421320151,1.55136321129586,1.49866995369457,1.50079968072021,1.538927396622,1.55285415954664,1.6228071474725,1.70781951932428,1.79024559219786,1.85045770306335,1.82559419981949,1.79789572648479,1.87149971967907
"Total GHGs in CO2 Eq.",3D13,"Poultry - Other - Direct",Grazing,kilotonne,0.204791195714514,0.203874634820552,0.187284244820027,0.169733303536444,0.188745797984692,0.157104447049432,0.170313390213402,0.164094190648229,0.159186657597456,0.167326155797145,0.146848143362808,0.160063673732592,0.113267556555497
"Total GHGs in CO2 Eq.",3D13,"Sheep - Ram - Direct",Grazing,kilotonne,3.65842339750653,3.86277302993582,3.99876976677251,4.3209167423931,4.25082956137499,4.16170959510148,4.14096298315927,4.23312467793482,4.13627718435221,4.26817405603863,4.08453091479265,4.14088875693063,4.00132101636309
"Total GHGs in CO2 Eq.",3D13,"Pig - Sow - Direct",Grazing,kilotonne,4.88891682678142,4.91948582462858,4.85462297197429,4.79598070266855,4.70312994391429,4.72628408291287,4.83077254774713,4.84324074232429,4.69496722599142,4.78309128476145,4.67537723109545,4.56643094853784,3.90819812759279
"Total GHGs in CO2 Eq.",3D13,"Poultry - Turkeys - Direct",Grazing,kilotonne,0.206629607080175,0.208958151080329,0.199660019319671,0.219406255437654,0.201568001081842,0.232574437095565,0.226418615915964,0.222366249960965,0.221098773919596,0.211443450052081,0.198251181821213,0.201237228424108,0.200244789257283
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Beef females for slaughter - Direct",Grazing,kilotonne,57.7321398770287,53.7596698202929,53.7950411298929,53.7310248565355,54.7746789251358,55.3388069153071,56.06732206625,55.7735289107071,54.1191522926216,55.3487153001355,54.6960151598929,55.5454274372642,55.8321115990784
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Bulls for breeding - Direct",Grazing,kilotonne,7.83976213578642,7.60395114738287,7.41107258672,7.40194001873071,7.35730702787926,7.17702206884145,7.13474498182287,7.43834243295787,7.28602428374855,6.96309347406358,7.00639054040358,6.84950790513003,6.88698199870216
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Cereal fed bull - Direct",Grazing,kilotonne,1.24697392106571,1.112710170825,1.04975205121286,1.10348763927286,0.974382885182142,0.867729238718571,0.882593144368571,0.771979477484287,0.709474886481429,0.681279793425,0.637295965161429,0.624269683007142,0.630945142527858
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Cows - Direct",Grazing,kilotonne,81.1063192122071,81.1711018723784,80.34978079205,76.8010019834355,75.9263396096071,76.8414434441503,77.1852054214216,77.1800574856145,77.0892943840642,72.8223700539497,72.1141729985284,71.2540520272429,69.8984596318642
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Dairy Calves Female - Direct",Grazing,kilotonne,22.9886765371921,23.4935204558449,23.2519351193721,23.3894315579729,25.1781599276506,25.7015764044285,25.0104148405415,22.6363880645728,22.374984450555,22.9987316152315,23.8770005540707,25.1574902439851,25.29750733389
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Dairy Replacements Female - Direct",Grazing,kilotonne,16.6402406414907,17.0445589270393,17.2614720728843,17.4861415186071,18.1992063029621,18.0302132931093,18.6274361573614,18.1351869168014,17.0112022801286,17.7356372460222,17.8383850631643,18.6596632959079,19.4194526997979
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Dairy In Calf Heifers - Direct",Grazing,kilotonne,40.1779781789021,40.3096275439313,38.6797332042234,38.6091922630463,40.8917991075942,38.5789328594371,36.9599951185695,37.1077929098171,34.2187799894834,33.5220550743887,31.7818267320637,29.9887282152071,29.7966990509808
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Heifers for breeding - Direct",Grazing,kilotonne,23.1787427958036,23.0232082555829,22.4965141911165,21.12347038659,21.0843774086236,21.3449534120821,21.2677389798422,20.8706077617165,19.7405111133686,21.4923535456928,21.2321856992851,20.9419172951135,21.0660422110364
"Total GHGs in CO2 Eq.",3D13,"Other cattle - Steers - Direct",Grazing,kilotonne,72.34921250095,70.1722210948,70.8841250641071,68.1941366583713,72.6096422197142,76.0998255764213,75.8584880749145,74.9017371939571,72.1464098169571,72.1631362785145,69.9803604338142,70.9946070204642,70.9574596929784
"Total GHGs in CO2 Eq.",3D13,"Agricultural Horses - Direct",Grazing,kilotonne,14.6128764152287,14.6884648574076,14.7841685403755,13.7675256755363,14.2256035976815,13.2548967839875,12.5700182587385,12.1193958120913,11.7227491529849,11.7868494642928,11.0806240653963,10.854797143551,10.3070164364201
"Total GHGs in CO2 Eq.",3D13,"Deer - Direct",Grazing,kilotonne,0.8506128381774,0.896281479210434,0.855998542954758,0.873886801135085,0.878200881300448,0.843221216821476,0.85129976904145,0.85649312804396,0.927359235671625,1.03430409622648,1.04513049555422,1.27427056166886,1.20126106357964
"Total GHGs in CO2 Eq.",3D13,"Domestic Horses - Direct",Grazing,kilotonne,29.1102979707537,28.6452725212537,28.1601308504738,28.7873373400826,27.9398220289235,28.521092276072,28.521092276072,28.521092276072,28.5210922760717,28.5210922530954,28.5210922605978,28.5210922605978,28.5210923534419
"Total GHGs in CO2 Eq.",3D13,"Goats - Direct",Grazing,kilotonne,0.895159315187283,0.907718782210998,0.941977946531509,0.940446534267653,0.963928083387005,0.969889984000306,0.997984926731226,1.01158453333902,1.04406200292642,1.0732935508649,1.08235689968324,1.06777470735998,1.06567512083181
"Total GHGs in CO2 Eq.",3D13,"Professional Horses - Direct",Grazing,kilotonne,7.34655703599819,7.28112210803931,7.21568714140254,7.15025236332045,7.08481737734478,7.01938244293959,7.01938244293959,7.01938244293959,7.01938244293959,7.01938245986116,7.01938247758852,7.01938247758852,7.01938247517117
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Ammonium Nitrate Residue",kilotonne,628.887905008454,664.39454894097,629.992700348017,647.857476068033,722.683354655664,684.983608604058,553.773217949191,599.421577323003,562.168082609798,613.7279006164,484.739057429863,534.043838255562,566.176288220381
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Ammonium Sulphate and Diammonium Phosphate Residue",kilotonne,36.5955690709755,35.1398197179084,33.7890321819868,43.7540976693569,54.8227382805789,52.5624163508244,51.568989234688,61.557731195878,57.6204022530692,50.9929944836774,53.7350197972725,43.0094800065251,23.8298538818259
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Calcium Ammonium Nitrate Residue",kilotonne,32.6655726204982,35.2481719228731,19.5674959252153,21.4862811396238,19.0962300958447,19.6937800578477,20.7484020783761,20.5870105232644,31.108135702233,32.3657529331863,35.7526411714369,27.5634582413671,32.0251888894765
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","No Nitrogen Fertiliser Applied Residue",kilotonne,104.575792430473,95.0878361365263,82.7004689152538,94.2209937195595,90.8547060486974,113.303964268087,118.621336056,130.440061746938,99.9910028078444,109.689157539793,116.322895224732,123.768636911983,138.432066211985
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Other Nitrogen Including Compounds Residue",kilotonne,128.441367040133,124.055084186863,118.569872676713,134.014747986544,115.331374293616,107.851245843905,105.691912973045,99.9401079260632,100.011584679376,106.483175443822,99.7910160230711,108.065841478562,110.611029541794
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Urea Residue",kilotonne,163.512055715856,203.121643070749,183.825879621994,113.787847880068,227.705191828071,269.832697318077,236.732158368359,246.226003647698,188.094624165389,190.401576904219,109.152957110926,131.384793684109,141.722223801151
"Total GHGs in CO2 Eq.",3D14,"Arable - Direct","Urea Ammonium Nitrate Residue",kilotonne,118.500315170075,144.045525508338,130.638421216919,149.738874333568,161.364606033759,178.559036026449,144.632822613164,191.533769280699,183.136797152296,246.057417058297,161.589630818587,185.60652516709,229.174574533995
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Ammonium Nitrate Residue",kilotonne,24.6281988582995,25.4889222807859,24.7282335477781,27.4141527275908,30.5568563047485,28.0545733157498,27.164245584865,28.688735405982,28.5632617915135,28.7410781462555,30.0968697136175,30.7798045397157,27.1965902564455
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Ammonium Sulphate and Diammonium Phosphate Residue",kilotonne,1.15712420593652,1.04787656869811,1.02940130238944,1.50261570860161,1.95036242333421,1.61853660681728,1.61345936166453,1.93130548655002,1.80909920346941,1.90673071016344,2.08047868793185,1.86434880143115,0.868419274088973
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Calcium Ammonium Nitrate Residue",kilotonne,7.88370684099561,8.45141758976982,7.43158119329186,7.0817540455027,7.21204911940081,6.52080171660614,7.23931496916798,7.10251462021731,6.58767322556503,6.72585959610359,7.2987033337172,6.65883210629206,7.72048834516248
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","No Nitrogen Fertiliser Applied Residue",kilotonne,31.2321163358936,33.2175649970584,31.9105212602688,32.7346251150585,30.3743090073304,31.505796268499,33.5913925242148,33.8872685677988,34.1483754350083,33.6718306782603,36.8330028917919,34.941844314637,49.5599255639615
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Other Nitrogen Including Compounds Residue",kilotonne,45.0133009005902,42.8588811114735,47.5933556912666,46.5636749687921,44.8076585715299,43.9894356697466,40.7617499678818,40.1826657186669,42.4543604057522,42.3805761769952,38.5853531211839,42.5259842935936,30.0081285273658
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Urea Residue",kilotonne,3.74154254456995,5.09530293219481,4.47217458734436,3.51812184440355,5.08486281409019,6.26256325905277,6.94625947543514,5.99077824554472,5.79468905983776,8.338995037042,5.83172153412376,6.08662016734226,8.57190391661714
"Total GHGs in CO2 Eq.",3D14,"Grass - Direct","Urea Ammonium Nitrate Residue",kilotonne,1.36835902260593,0.899207504276646,1.77172408608194,1.67066251318962,1.33420323015614,1.38966748372192,0.696959123837799,1.20009835815883,0.706764996512707,1.22886360084622,1.7763513822434,1.69176159660532,1.69915569491433
"Total GHGs in CO2 Eq.",3D15,"Cropland management",Mineralisation,kilotonne,341.167012319549,343.717829701454,346.333682962103,348.340936338122,349.166467314931,350.001251436031,350.025011682969,349.664786244291,347.779395071574,345.941389384673,345.495156075695,344.315037882263,338.721430889735
"Total GHGs in CO2 Eq.",3D16,"Managed Histosols","Land area",kilotonne,1859.83279361201,1856.77933937397,1854.14435736901,1851.6597827594,1849.17520814978,1846.6680740656,1844.18349945599,1841.69892484638,1839.21435023676,1836.62618824447,1834.14161363486,1831.65703902524,1829.17246441562
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Ammonium Nitrate Application",kilotonne,43.3035716608259,42.8120659577834,46.0349508495203,43.2270834683697,44.5039859915646,40.3594954867551,37.0227247210043,36.2713341861373,37.0307204166977,36.9640364035566,31.3766850770102,35.5720885531645,31.6286541604976
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Ammonium Sulphate and Diammonium Phosphate Application",kilotonne,3.63487090674845,3.26920325025773,3.45205214939716,4.1132579913473,4.32589760647025,4.44548198881591,4.21893695120664,5.31205226809045,4.95326775964551,4.06462835693231,4.0457564866169,3.45902231960906,1.77958528418507
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Calcium Ammonium Nitrate Application",kilotonne,2.22555673811267,2.24085944486405,1.2385028548226,1.23151082312135,1.11450270488863,1.17195462308664,1.07351705288991,0.906754580351919,1.69656098058312,1.68313043358974,2.05076158208687,1.46240072312644,1.67862267758459
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Other Nitrogen Including Compounds Application",kilotonne,5.60709923947446,5.24773819771253,5.71906786583909,5.99171559473116,4.6225471970384,4.43577169862471,4.29083182047863,4.3100583924661,4.15806949695624,4.0054090270977,3.52026700391881,4.12338290367345,3.6931435527692
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Urea Application",kilotonne,70.7406452874799,78.9788875440751,81.88407505721,50.0928511827171,86.6626488295845,96.8900280214352,100.206824306117,88.5290640906845,75.89360926025,63.2151702477027,40.0842744060198,48.7836529270451,48.0823642263818
"Total GHGs in CO2 Eq.",3D21,"Arable - Indirect Deposition","Urea Ammonium Nitrate Application",kilotonne,25.8037127642572,28.4043627388923,30.294589596731,35.892858630035,31.798643490021,34.3110486504651,32.2707039490832,36.6496651021629,40.0768265168546,43.6630359194896,34.7604242744688,37.8635237212019,40.7324768590098
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Ammonium Nitrate Application",kilotonne,16.5089957973345,16.5643255703345,14.8080634844299,17.9134855006232,18.6476809223848,17.1452930605537,17.7964316685194,18.836763866547,18.3323031374485,17.2607946157276,18.6336335022714,17.2399489920339,11.979661734641
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Ammonium Sulphate and Diammonium Phosphate Application",kilotonne,1.01701021451531,0.895264436326724,0.848982550587522,1.33017173689898,1.62353772527454,1.33099311242943,1.33953033308556,1.58185636969572,1.56292176130786,1.55077971045594,1.7798013661341,1.4499383846624,0.547992389210696
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Calcium Ammonium Nitrate Application",kilotonne,5.96695478397873,6.00805423592482,5.20768508572725,5.39043890549408,4.91707269247885,4.29249183099767,4.91470796417878,4.9842947305586,4.91571384841629,4.44721084442661,5.22432857041709,4.65984791616651,4.74035978952234
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Other Nitrogen Including Compounds Application",kilotonne,31.1656375253306,28.4124531194032,30.2340717840048,32.2434118954997,29.6421110282637,27.9891702424511,26.7481018266234,25.946406799323,28.6321692468189,26.7939917422303,25.21748392425,25.9919581960021,15.2266456362853
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Urea Application",kilotonne,13.1053885217852,15.9736218441598,12.7467822093595,12.4800877210805,14.3613164439649,17.9789251868874,22.0893402851381,18.8487882829392,17.8398648871168,23.7650270650315,17.8703604511943,18.0520834078564,19.2701860799638
"Total GHGs in CO2 Eq.",3D21,"Grass - Indirect Deposition","Urea Ammonium Nitrate Application",kilotonne,2.46062146738764,1.45361899959102,2.57486632857824,3.09654315979667,1.99734632959406,2.05331934051506,1.17819623080445,1.87425140769761,1.24760789755403,1.92323721024288,2.99684982526713,2.71291469630578,1.83099655588469
"Total GHGs in CO2 Eq.",3D21,"Pig - Boar - Indirect Deposition",Grazing,kilotonne,0.101836708079818,0.0980315541521171,0.0934038669155192,0.0845998091895866,0.0772111771436187,0.0790904852455221,0.0766577109600029,0.0689897385554458,0.0647535288407545,0.0620224024983513,0.0585663405204821,0.061535284945805,0.0532488465578616
"Total GHGs in CO2 Eq.",3D21,"Pig - Boar - Indirect Deposition",Spreading,kilotonne,0.0837979326463245,0.0774636223046792,0.0723167437467987,0.0636418457401963,0.0597283539552384,0.0590264286747303,0.0572387746149766,0.0521304906012942,0.0483922122966858,0.0451458307799871,0.0427789874485126,0.0431823385087442,0.0358498301375184
"Total GHGs in CO2 Eq.",3D21,"Poultry - Breeding Flock - Indirect Deposition",Grazing,kilotonne,0.0153875768894493,0.0164966907102564,0.0161431491391029,0.0182067934258179,0.0183622807063928,0.0204973940132343,0.0209664501087643,0.0220991954235564,0.0226631432155071,0.0217174150043636,0.0211174133101721,0.0201940255615843,0.0197383987919328
"Total GHGs in CO2 Eq.",3D21,"Poultry - Breeding Flock - Indirect Deposition",Spreading,kilotonne,12.2464879151827,12.7101329975714,12.9000846858557,14.8991619228729,14.2050521038329,15.376505616175,14.1066895314872,15.3192318169393,16.2881530985722,15.8453451480264,15.7461141413794,15.3339679818757,15.1425404136836
"Total GHGs in CO2 Eq.",3D21,"Poultry - Broilers - Indirect Deposition",Grazing,kilotonne,0.427864243226908,0.400695627955542,0.383416197561258,0.372784086643571,0.373633881119087,0.344737007984129,0.336079112477508,0.361794179314542,0.384111200506313,0.373314761723121,0.369174388832387,0.38885782011395,0.369113641918921
"Total GHGs in CO2 Eq.",3D21,"Poultry - Broilers - Indirect Deposition",Spreading,kilotonne,35.2806318808821,30.7578729409758,30.0012895669379,28.4791551744937,27.43602754948,23.6574908090534,20.5316285741514,23.6009235224903,26.966349874508,26.5489336172105,26.3042631013722,28.4167190886975,28.8868698044142
"Total GHGs in CO2 Eq.",3D21,"Dairy - Dairy Cows - Indirect Deposition",Grazing,kilotonne,9.03200014364997,8.545816671205,8.0210499605971,7.90892167137284,8.46911851586429,8.52816181379645,8.27730365327642,8.4422912190964,8.37847581172639,8.52929648920645,8.56103309988145,8.69500021056071,8.61849134116142
"Total GHGs in CO2 Eq.",3D21,"Dairy - Dairy Cows - Indirect Deposition",Spreading,kilotonne,87.8256601893003,88.2064759975145,88.5766753174287,89.2871344336719,95.2854374888426,96.3685691859,94.7243471702003,99.3257108661713,100.813918567214,101.723029723936,102.022275511907,100.498689930021,98.69968357975
"Total GHGs in CO2 Eq.",3D21,"Poultry - Ducks - Indirect Deposition",Grazing,kilotonne,0.0921481560044574,0.08669346702423,0.0804980799145761,0.0820917073163474,0.0671049809901347,0.0723827506082768,0.0634707336598503,0.0737371117288929,0.0667112505592576,0.0618887582039334,0.0650399207305097,0.0668062654806405,0.0703812195475797
"Total GHGs in CO2 Eq.",3D21,"Poultry - Ducks - Indirect Deposition",Spreading,kilotonne,4.65521120502333,4.21508902701466,4.0418762274364,4.19295720743288,3.231486643671,3.34558714441043,2.75911822960163,3.27286866947057,3.07565145322366,2.90321470848193,3.09781729626064,3.24550969649139,3.56440817802716
"Total GHGs in CO2 Eq.",3D21,"Sheep - Ewe - Indirect Deposition",Grazing,kilotonne,23.1987969983796,24.07276508083,24.7068936247431,24.5745453829927,26.0845375692341,25.8464448309203,25.6715005690386,26.5590177324374,25.5838410557643,26.4092799455679,25.3897994160476,25.7832706326077,25.6891570919543
"Total GHGs in CO2 Eq.",3D21,"Sheep - Ewe - Indirect Deposition",Spreading,kilotonne,5.20010288872349,5.41012218029083,5.58707189146198,5.57268627301577,5.92329009215283,5.85726323776711,5.79904044526099,6.02849161748399,5.8100579583982,6.02561718992413,5.80252084470262,5.86808606019346,5.91226050938546
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig 20 to 80 kg - Indirect Deposition",Grazing,kilotonne,0.442386467128588,0.42598537056604,0.423183377886005,0.441683506263515,0.43123648824673,0.40706729113051,0.400165688281356,0.40057522839588,0.396943666111238,0.405871053389515,0.393200721539178,0.42155208510503,0.413133313937386
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig 20 to 80 kg - Indirect Deposition",Spreading,kilotonne,12.4772368611275,11.659836445763,11.1481860608682,11.1406092043093,10.7613468007611,10.0937419811391,10.1565790500043,9.86030746226819,9.70730169087724,9.64205025189924,9.23804620118521,9.83092415886897,9.50586517177237
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig < 20 kg - Indirect Deposition",Grazing,kilotonne,0.908213357617813,0.904835017880589,0.908757166425584,1.06219226345946,0.982450576736826,0.949505070229413,1.00924609917183,1.05574305811465,1.13868178630816,1.09531721875401,1.15124211480308,1.1806032655865,1.14470864185496
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig < 20 kg - Indirect Deposition",Spreading,kilotonne,2.78330670732826,2.6926264321385,2.59622709450296,2.86648845754762,2.66368660717816,2.57638978842929,2.79651903243649,2.80296070408915,2.96121003130356,2.78698194222243,2.85645051210853,2.91505424171201,2.78092091369338
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig > 80 kg - Indirect Deposition",Grazing,kilotonne,0.194105597040818,0.188777588573255,0.184687407147367,0.192404127020718,0.190577042827018,0.177265233212486,0.174481411916617,0.174379864078381,0.17197048652274,0.178297024728978,0.175224699270641,0.188280085621116,0.182730553762806
"Total GHGs in CO2 Eq.",3D21,"Pig - Fattening Pig > 80 kg - Indirect Deposition",Spreading,kilotonne,5.52963346321011,5.24669789802424,5.03342583848136,5.02674882942994,4.93810724360463,4.59034305643454,4.63714190176806,4.49576620761053,4.40601701565238,4.43364819153977,4.30610883395866,4.56378618850175,4.35391231369126
"Total GHGs in CO2 Eq.",3D21,"Poultry - Geese - Indirect Deposition",Grazing,kilotonne,0.00483960435561426,0.00427360834599284,0.00344563898643642,0.00320079853942358,0.00364167577761429,0.00461846155143213,0.00496971896106716,0.00526268879068429,0.00519372123200071,0.00479160917211429,0.00448215036557358,0.00392065588759429,0.00429833849973
"Total GHGs in CO2 Eq.",3D21,"Poultry - Geese - Indirect Deposition",Spreading,kilotonne,0.24362131189106,0.207759967589743,0.17302092077765,0.163556500434203,0.174548261333443,0.212038066771827,0.220566360017976,0.240122918044161,0.245529062444592,0.231136907639385,0.219447324962187,0.195947549861219,0.218965098500217
"Total GHGs in CO2 Eq.",3D21,"Pig - Gilt - Indirect Deposition",Grazing,kilotonne,0.751535839954666,0.759706706006287,0.770628814099882,0.749788302489287,0.657236044919534,0.650251842315974,0.608468536091463,0.613555033169021,0.622445338486606,0.629547625084185,0.641050564485244,0.647927383135725,0.490785604064824
"Total GHGs in CO2 Eq.",3D21,"Pig - Gilt - Indirect Deposition",Spreading,kilotonne,0.442255277621884,0.425575185268736,0.412777776215042,0.391487527176278,0.345629373255815,0.339766152359621,0.3194404017188,0.313118601707223,0.318961699539302,0.311643856044187,0.319881559521157,0.311707992253556,0.250991102331067
"Total GHGs in CO2 Eq.",3D21,"Poultry - Growing Pullets - Indirect Deposition",Grazing,kilotonne,0.0263778884848364,0.0280775272457192,0.0277371601819713,0.0259675535210221,0.0278018115951008,0.0268555344507292,0.0275511391159163,0.0289294225713113,0.02717738468907,0.0301626102743037,0.0276657132471345,0.0301914779232392,0.0285438803029758
"Total GHGs in CO2 Eq.",3D21,"Poultry - Growing Pullets - Indirect Deposition",Spreading,kilotonne,3.47823345231567,3.578861760694,3.66324928168258,3.50460656886766,3.52437257105137,3.29638149149437,3.15630310638108,3.39020159380884,3.2930644273725,3.69811637615358,3.41561197129116,3.77948884626342,3.6157991286835
"Total GHGs in CO2 Eq.",3D21,"Sheep - Lamb - Indirect Deposition",Grazing,kilotonne,13.8783870763623,14.5695870325726,14.6802718225418,14.545845211031,15.5494089145471,15.361386153362,15.1186325559421,15.8417924827027,15.0905821991718,15.8900448981574,15.689726074813,15.8860381541702,15.7420890728124
"Total GHGs in CO2 Eq.",3D21,"Sheep - Lamb - Indirect Deposition",Spreading,kilotonne,0.224203027898517,0.236089636232795,0.241983351846766,0.238659170945104,0.256528942711141,0.246948012779607,0.24403018709356,0.255365974601527,0.24025501556609,0.255237175135555,0.251023608132905,0.250663641738539,0.250178661964488
"Total GHGs in CO2 Eq.",3D21,"Poultry - Laying Hens - Indirect Deposition",Grazing,kilotonne,1.32187792899471,1.34332540501185,1.29769831258493,1.29954244373485,1.33255723264636,1.34461641670243,1.40518870917386,1.47880092187693,1.55017365822079,1.60231132523392,1.58078201781264,1.55679790947843,1.62053160706643
"Total GHGs in CO2 Eq.",3D21,"Poultry - Laying Hens - Indirect Deposition",Spreading,kilotonne,22.6362322619871,22.3795919120479,21.8428198072542,22.0630767117043,21.2304640178321,20.6138668459429,19.5799577027136,20.734681296725,22.0223502435279,22.8869569255014,22.7234277658301,23.0122224896693,23.5643150128492
"Total GHGs in CO2 Eq.",3D21,"Poultry - Other - Indirect Deposition",Grazing,kilotonne,0.177328696365841,0.176535046308626,0.162169427569199,0.146972067499777,0.16343498646629,0.136036740697794,0.147474364595423,0.142089159667322,0.137839726815528,0.144887718287462,0.127155807354235,0.13859913505735,0.0980783771866326
"Total GHGs in CO2 Eq.",3D21,"Poultry - Other - Indirect Deposition",Spreading,kilotonne,7.54785406985024,7.23216747024984,6.85643199199671,6.32113367164242,6.60223787441113,5.27564589655713,5.51151016333187,5.43473122405479,5.44821864669541,5.83990269728882,5.2200224979045,5.79277450120913,4.20361138860678
"Total GHGs in CO2 Eq.",3D21,"Sheep - Ram - Indirect Deposition",Grazing,kilotonne,0.793518937003162,0.837725132396006,0.867119855506795,0.9372401071343,0.921887947104094,0.902484523112356,0.898049435721637,0.917992450162098,0.897049436150781,0.925587462075218,0.885742382796556,0.897965761258681,0.867270990537997
"Total GHGs in CO2 Eq.",3D21,"Sheep - Ram - Indirect Deposition",Spreading,kilotonne,0.0256512402118795,0.0271128071079191,0.0281382067177877,0.0302993594906486,0.0298641320631853,0.0292944279390567,0.0291414608289625,0.0298059202567949,0.0291184370648053,0.0300307632443859,0.0287520907099192,0.0290764005291906,0.0283866995597034
"Total GHGs in CO2 Eq.",3D21,"Pig - Sow - Indirect Deposition",Grazing,kilotonne,3.03552845760027,3.05450874816041,3.01423540399125,2.97782441871884,2.92017338297424,2.93454978696007,2.99942667601816,3.00716817755286,2.91510515050466,2.96982137858687,2.90294172386233,2.83529697587142,2.42660021765441
"Total GHGs in CO2 Eq.",3D21,"Pig - Sow - Indirect Deposition",Spreading,kilotonne,2.06456916780934,2.00025901276394,1.87610618441683,1.76627908878543,1.71438797163527,1.71331254303392,1.83374115726183,1.71182944668961,1.66872645936307,1.58841135810115,1.47971624317047,1.49216913139077,1.2597639466551
"Total GHGs in CO2 Eq.",3D21,"Poultry - Turkeys - Indirect Deposition",Grazing,kilotonne,0.178920576780212,0.180936863002485,0.172885610713978,0.189983876593366,0.174537732143563,0.201386205052183,0.196055879524411,0.192546935833607,0.191449428347233,0.183088883410101,0.171665698338664,0.174251316085958,0.173391963025199
"Total GHGs in CO2 Eq.",3D21,"Poultry - Turkeys - Indirect Deposition",Spreading,kilotonne,4.03056424180317,3.90426631258212,3.84684500586045,4.14880331370181,3.69960959500032,3.92838530441768,3.72822739285053,3.96450328284124,4.27836922082914,4.08611949628424,3.80393478141655,3.98439823357418,4.23354003625668
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Beef females for slaughter - Indirect Deposition",Grazing,kilotonne,6.56532670639997,6.11274737644213,6.11687889630716,6.10822402102784,6.22830874570139,6.29329345118571,6.37521004452355,6.340551549035,6.15058028985711,6.29121806488213,6.21716919771358,6.31398758337287,6.34602508284645
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Beef females for slaughter - Indirect Deposition",Spreading,kilotonne,16.7832741567386,15.5512152999893,15.4348645695514,15.2239086384707,15.4977230040757,15.5854950582729,15.6631877479,15.4040981529128,15.1992008232114,15.3784330603986,15.2366350966343,15.3018160303407,15.1416714821665
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Bulls for breeding - Indirect Deposition",Grazing,kilotonne,0.892856659566145,0.866090024906071,0.843958450459139,0.843071515610497,0.837909889505855,0.817358245891784,0.812647034385216,0.847499183443,0.830166808819855,0.793344224410574,0.798176229810926,0.780415874263142,0.784777195529645
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Bulls for breeding - Indirect Deposition",Spreading,kilotonne,2.27518582018278,2.21705647173686,2.15799952702401,2.11168269983158,2.09487026842815,2.05254416510158,2.05011770948208,2.17141545281414,2.12985767798335,2.00744694754922,2.02284389934393,1.9639277670375,1.9472043001015
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Cereal fed bull - Indirect Deposition",Grazing,kilotonne,0.141543061839143,0.126287283286214,0.119145095744714,0.125212084162,0.110597621808143,0.0985055458498568,0.100185978928357,0.0876147640869289,0.0804953764677858,0.0773128020382145,0.0723251700765,0.0708527794652861,0.0716065058515711
"Total GHGs in CO2 Eq.",3D21,"Other cattle - Cereal fed bull - Indirect Deposition",Spreading,kilotonne,11.20712735483,9.64243752992929,9.32364151073929,9.75063379897361,8.09478858140066,6.815648469025,7.35376134430932,6.56456575939216,6.36452085654,6.05165247319287,5.92828986141858,5.49711732951071,5.62100768163
